patch_id,region_id,image_path,mask_path,non_background_ratio,classes_present,split
moscow_city_small_17_79234_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40971.png,masks/patches_512/moscow_city_small_17_79234_40971.png,0.673965,"2,3,4",train
moscow_city_small_17_79238_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40987.png,masks/patches_512/moscow_city_small_17_79238_40987.png,0.621414,"2,3,4",train
moscow_city_small_17_79219_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40979.png,masks/patches_512/moscow_city_small_17_79219_40979.png,0.626389,"2,3,4",train
moscow_city_small_17_79239_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40988.png,masks/patches_512/moscow_city_small_17_79239_40988.png,0.5728,"2,3,4",train
moscow_city_small_17_79235_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40986.png,masks/patches_512/moscow_city_small_17_79235_40986.png,0.64333,"3,4",train
moscow_city_small_17_79227_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40970.png,masks/patches_512/moscow_city_small_17_79227_40970.png,0.74707,"2,3,4",train
moscow_city_small_17_79235_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40968.png,masks/patches_512/moscow_city_small_17_79235_40968.png,0.730492,"2,3,4",train
moscow_city_small_17_79220_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40973.png,masks/patches_512/moscow_city_small_17_79220_40973.png,0.674892,"2,3,4",train
moscow_city_small_17_79219_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40976.png,masks/patches_512/moscow_city_small_17_79219_40976.png,0.688465,"2,3,4",train
moscow_city_small_17_79232_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40992.png,masks/patches_512/moscow_city_small_17_79232_40992.png,0.509258,"2,3,4",train
moscow_city_small_17_79228_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40965.png,masks/patches_512/moscow_city_small_17_79228_40965.png,0.817493,"2,3,4",train
moscow_city_small_17_79222_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40968.png,masks/patches_512/moscow_city_small_17_79222_40968.png,0.739708,"2,3,4",train
moscow_city_small_17_79223_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40965.png,masks/patches_512/moscow_city_small_17_79223_40965.png,0.778938,"2,3,4",train
moscow_city_small_17_79231_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40988.png,masks/patches_512/moscow_city_small_17_79231_40988.png,0.684284,"2,3,4",train
moscow_city_small_17_79237_40993,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40993.png,masks/patches_512/moscow_city_small_17_79237_40993.png,0.626484,"2,3,4",train
moscow_city_small_17_79235_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40983.png,masks/patches_512/moscow_city_small_17_79235_40983.png,0.709518,"2,3,4",train
moscow_city_small_17_79237_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40987.png,masks/patches_512/moscow_city_small_17_79237_40987.png,0.605263,"2,3,4",train
moscow_city_small_17_79220_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40987.png,masks/patches_512/moscow_city_small_17_79220_40987.png,0.696812,"2,3,4",train
moscow_city_small_17_79237_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40965.png,masks/patches_512/moscow_city_small_17_79237_40965.png,0.8214,"2,3,4",train
moscow_city_small_17_79224_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40966.png,masks/patches_512/moscow_city_small_17_79224_40966.png,0.740543,"2,3,4",train
moscow_city_small_17_79232_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40991.png,masks/patches_512/moscow_city_small_17_79232_40991.png,0.505806,"2,3,4",train
moscow_city_small_17_79234_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40981.png,masks/patches_512/moscow_city_small_17_79234_40981.png,0.717728,"2,3,4",train
moscow_city_small_17_79221_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40974.png,masks/patches_512/moscow_city_small_17_79221_40974.png,0.697449,"2,3,4",train
moscow_city_small_17_79221_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40989.png,masks/patches_512/moscow_city_small_17_79221_40989.png,0.576637,"2,3,4",train
moscow_city_small_17_79238_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40989.png,masks/patches_512/moscow_city_small_17_79238_40989.png,0.689388,"2,3,4",train
moscow_city_small_17_79237_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40982.png,masks/patches_512/moscow_city_small_17_79237_40982.png,0.649883,"2,3,4",train
moscow_city_small_17_79228_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40991.png,masks/patches_512/moscow_city_small_17_79228_40991.png,0.574905,"2,3,4",train
moscow_city_small_17_79230_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40988.png,masks/patches_512/moscow_city_small_17_79230_40988.png,0.586315,"2,3,4",train
moscow_city_small_17_79235_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40966.png,masks/patches_512/moscow_city_small_17_79235_40966.png,0.766769,"2,3,4",train
moscow_city_small_17_79228_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40974.png,masks/patches_512/moscow_city_small_17_79228_40974.png,0.7658,"2,3,4",train
moscow_city_small_17_79230_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40970.png,masks/patches_512/moscow_city_small_17_79230_40970.png,0.755703,"2,3,4",train
moscow_city_small_17_79228_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40972.png,masks/patches_512/moscow_city_small_17_79228_40972.png,0.775536,"2,3,4",train
moscow_city_small_17_79223_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40976.png,masks/patches_512/moscow_city_small_17_79223_40976.png,0.667126,"2,3,4",train
moscow_city_small_17_79230_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40969.png,masks/patches_512/moscow_city_small_17_79230_40969.png,0.817448,"2,3,4",train
moscow_city_small_17_79222_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40976.png,masks/patches_512/moscow_city_small_17_79222_40976.png,0.71196,"2,3,4",train
moscow_city_small_17_79225_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40981.png,masks/patches_512/moscow_city_small_17_79225_40981.png,0.751255,"2,3,4",train
moscow_city_small_17_79227_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40964.png,masks/patches_512/moscow_city_small_17_79227_40964.png,0.756287,"2,3,4",train
moscow_city_small_17_79219_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40994.png,masks/patches_512/moscow_city_small_17_79219_40994.png,0.562862,"1,2,3,4",train
moscow_city_small_17_79237_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40979.png,masks/patches_512/moscow_city_small_17_79237_40979.png,0.611164,"2,3,4",train
moscow_city_small_17_79221_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40991.png,masks/patches_512/moscow_city_small_17_79221_40991.png,0.712479,"1,2,3,4",train
moscow_city_small_17_79236_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40990.png,masks/patches_512/moscow_city_small_17_79236_40990.png,0.674297,"2,3,4",train
moscow_city_small_17_79235_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40973.png,masks/patches_512/moscow_city_small_17_79235_40973.png,0.816788,"2,3,4",train
moscow_city_small_17_79234_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40978.png,masks/patches_512/moscow_city_small_17_79234_40978.png,0.658649,"1,2,3,4",train
